遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12,獎號13,獎號14,獎號15,獎號16,獎號17,獎號18,獎號19,獎號20,超級獎號,猜大小,猜單雙, 
賓果賓果,112000001,2023/01/01,41125,1645,20425,02,04,08,10,23,33,34,35,55,56,59,60,66,67,68,71,75,76,77,79,75,－,和
賓果賓果,112000002,2023/01/01,32300,1292,7425,05,10,13,22,24,25,27,35,37,38,39,41,42,48,52,59,66,67,74,76,22,－,和
賓果賓果,112000003,2023/01/01,33325,1333,19100,03,04,12,16,20,21,26,27,29,30,34,36,40,47,60,62,64,75,78,80,29,小,雙
賓果賓果,112000004,2023/01/01,33075,1323,34900,03,06,07,13,20,21,22,27,31,36,39,43,48,50,60,70,73,76,78,80,36,－,小雙
賓果賓果,112000005,2023/01/01,32850,1314,24250,01,03,04,06,08,09,21,30,41,43,49,52,53,54,56,61,63,67,73,75,54,－,單
賓果賓果,112000006,2023/01/01,37550,1502,8950,02,06,08,14,17,19,23,31,34,45,46,48,49,53,60,63,65,73,74,79,45,－,小單
賓果賓果,112000007,2023/01/01,40225,1609,43655,02,08,10,20,25,43,47,49,56,60,63,64,65,66,67,69,73,77,79,80,79,大,小單
賓果賓果,112000008,2023/01/01,44525,1781,25025,01,03,04,05,09,10,15,18,26,29,35,42,48,49,50,52,58,60,66,76,58,－,小雙
賓果賓果,112000009,2023/01/01,42625,1705,12175,01,04,05,08,21,26,28,29,30,33,39,42,44,57,58,61,70,71,77,79,05,－,小單
賓果賓果,112000010,2023/01/01,45750,1830,18250,01,05,19,20,22,23,26,28,31,34,36,43,47,58,61,69,72,74,76,79,72,－,和
賓果賓果,112000011,2023/01/01,46150,1846,54975,02,04,13,17,18,23,39,41,43,44,45,46,48,55,56,66,73,75,77,79,18,大,小單
賓果賓果,112000012,2023/01/01,46375,1855,71600,01,13,17,21,27,29,31,33,36,38,48,52,55,56,57,58,59,64,67,71,57,－,單
賓果賓果,112000013,2023/01/01,48600,1944,26320,02,04,08,09,13,17,19,20,21,27,38,40,41,48,53,66,68,76,77,80,27,－,小雙
賓果賓果,112000014,2023/01/01,51725,2069,46905,13,14,16,17,20,22,23,24,25,29,31,36,38,39,45,47,48,56,60,74,16,小,小雙
賓果賓果,112000015,2023/01/01,57350,2294,105225,01,06,11,20,21,26,29,30,31,32,39,43,46,49,53,59,63,65,67,76,76,－,單
賓果賓果,112000016,2023/01/01,57350,2294,31770,04,08,09,11,14,16,28,30,31,37,40,41,43,45,64,74,75,77,78,80,64,－,小雙
賓果賓果,112000017,2023/01/01,63525,2541,20700,03,09,19,21,25,26,28,35,38,41,45,51,53,55,57,61,69,75,77,80,53,－,單
賓果賓果,112000018,2023/01/01,64725,2589,43450,02,03,06,10,13,17,20,26,30,32,43,45,46,49,51,55,63,67,71,72,51,－,小單
賓果賓果,112000019,2023/01/01,69600,2784,19650,02,03,07,10,12,17,22,26,31,36,37,42,55,58,62,65,69,70,71,76,62,－,小雙
賓果賓果,112000020,2023/01/01,70150,2806,38375,12,18,23,24,35,40,43,45,47,48,51,52,54,55,66,68,70,72,76,79,45,大,小雙
賓果賓果,112000021,2023/01/01,73675,2947,69875,08,10,17,19,22,24,25,31,35,36,38,41,50,57,59,63,68,71,75,79,38,－,小單
賓果賓果,112000022,2023/01/01,77500,3100,52420,04,09,10,12,13,16,19,25,28,29,32,45,51,55,57,62,66,68,73,80,09,－,和
賓果賓果,112000023,2023/01/01,80725,3229,28420,05,06,10,15,31,32,35,37,41,42,49,50,52,54,55,57,59,60,65,66,05,－,小單
賓果賓果,112000024,2023/01/01,88475,3539,23125,07,10,13,14,16,20,24,28,39,43,46,52,53,59,63,67,73,74,77,79,63,－,小單
賓果賓果,112000025,2023/01/01,121325,4853,49625,07,08,13,14,16,19,30,34,36,37,38,39,41,46,47,49,51,59,68,72,46,－,和
