遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12,獎號13,獎號14,獎號15,獎號16,獎號17,獎號18,獎號19,獎號20,超級獎號,猜大小,猜單雙, 
賓果賓果,110000001,2021/01/01,31425,1257,10205,03,10,11,19,20,24,26,27,29,30,37,38,42,58,62,63,64,71,77,79,42,－,和
賓果賓果,110000002,2021/01/01,26500,1060,21295,02,13,14,15,19,23,28,37,38,40,41,42,47,53,54,57,58,65,67,68,67,－,小單
賓果賓果,110000003,2021/01/01,25650,1026,77650,01,02,03,05,06,07,11,15,21,25,27,37,39,42,56,58,60,61,73,76,03,小,單
賓果賓果,110000004,2021/01/01,25600,1024,10625,02,03,05,07,16,25,31,39,41,43,48,50,53,54,57,58,67,69,70,73,57,－,單
賓果賓果,110000005,2021/01/01,26500,1060,6225,04,15,19,26,32,35,37,39,41,43,44,53,54,55,60,63,68,70,72,76,53,－,和
賓果賓果,110000006,2021/01/01,28750,1150,44775,02,08,24,27,30,40,43,44,46,47,48,49,60,61,64,67,68,71,72,75,08,大,小雙
賓果賓果,110000007,2021/01/01,28600,1144,20825,02,03,05,07,09,13,21,23,26,27,29,38,40,41,47,49,52,64,73,78,49,小,單
賓果賓果,110000008,2021/01/01,28625,1145,6185,04,05,10,14,17,19,21,30,37,45,49,50,51,54,59,61,68,70,74,78,74,－,和
賓果賓果,110000009,2021/01/01,30700,1228,11745,02,08,10,16,20,23,26,27,33,35,37,38,45,50,60,63,66,67,77,78,77,－,小雙
賓果賓果,110000010,2021/01/01,31150,1246,24200,06,15,16,19,21,25,26,28,30,32,34,37,39,41,42,46,49,55,56,67,32,小,和
賓果賓果,110000011,2021/01/01,34500,1380,30675,01,12,16,18,19,23,42,44,46,50,57,59,61,63,66,68,73,77,78,80,44,大,小雙
賓果賓果,110000012,2021/01/01,34100,1364,32800,02,13,15,20,34,36,41,42,44,48,51,56,58,61,63,67,71,76,77,80,77,大,小雙
賓果賓果,110000013,2021/01/01,38650,1546,21200,02,04,07,09,13,14,22,26,29,30,40,46,55,56,57,62,65,68,70,72,14,－,雙
賓果賓果,110000014,2021/01/01,35900,1436,13900,03,08,09,10,11,13,20,29,32,38,39,41,43,51,58,60,63,72,77,78,72,－,小單
賓果賓果,110000015,2021/01/01,41725,1669,18850,07,09,12,15,22,25,26,27,31,39,45,48,55,61,62,67,69,70,71,73,22,－,單
賓果賓果,110000016,2021/01/01,44850,1794,23075,07,08,09,23,30,31,35,39,46,47,48,51,53,61,64,65,67,72,74,75,61,－,單
賓果賓果,110000017,2021/01/01,47150,1886,19325,07,08,19,20,24,29,31,32,33,37,44,45,53,59,61,62,65,69,74,75,08,－,單
賓果賓果,110000018,2021/01/01,54500,2180,37300,02,14,17,19,20,21,26,28,33,35,38,39,40,47,55,61,63,68,77,79,33,小,小單
賓果賓果,110000019,2021/01/01,57550,2302,79125,01,05,07,09,13,14,15,16,22,25,27,28,37,42,45,49,52,65,69,74,07,小,單
賓果賓果,110000020,2021/01/01,62450,2498,13525,01,04,05,11,20,30,33,35,37,43,45,46,56,57,58,63,65,70,72,73,45,－,小單
賓果賓果,110000021,2021/01/01,60075,2403,41800,10,12,17,18,21,26,33,35,36,43,55,61,66,68,71,72,75,77,79,80,55,－,小單
賓果賓果,110000022,2021/01/01,75450,3018,82495,02,13,21,25,35,40,42,43,44,48,50,51,52,54,60,64,66,69,78,79,40,大,小雙
賓果賓果,110000023,2021/01/01,82800,3312,51950,04,09,13,17,18,19,21,24,29,32,33,35,38,46,49,58,61,64,66,71,33,小,小單
賓果賓果,110000024,2021/01/01,82900,3316,21450,03,06,10,11,15,22,31,33,38,39,46,47,48,51,59,62,68,72,73,75,33,－,小單
賓果賓果,110000025,2021/01/01,91875,3675,28610,06,09,12,20,32,33,35,37,39,48,49,52,57,60,61,64,68,75,76,77,75,－,和
賓果賓果,110000026,2021/01/01,110950,4438,37210,05,09,17,24,25,31,32,36,37,43,47,50,51,53,54,56,57,58,62,64,62,－,小單
賓果賓果,110000027,2021/01/01,102375,4095,76855,14,19,23,31,36,41,46,48,51,52,58,60,61,66,68,69,72,73,76,79,69,大,小雙
賓果賓果,110000028,2021/01/01,130925,5237,29385,02,04,11,15,16,25,27,37,39,42,44,48,52,56,61,62,65,73,76,77,27,－,和
賓果賓果,110000029,2021/01/01,127175,5087,33365,02,03,08,12,23,24,33,37,38,43,45,46,59,64,65,66,73,74,78,79,33,－,和
賓果賓果,110000030,2021/01/01,118575,4743,64075,06,16,18,19,21,30,33,34,42,44,46,48,49,52,59,61,62,68,75,80,16,－,雙
賓果賓果,110000031,2021/01/01,120600,4824,125950,11,13,23,25,29,40,41,42,47,49,51,53,60,61,66,69,72,73,74,75,13,大,單
賓果賓果,110000032,2021/01/01,118700,4748,38255,06,10,11,13,14,21,24,29,43,45,51,52,57,58,59,64,72,74,76,77,10,－,和
賓果賓果,110000033,2021/01/01,138300,5532,78990,07,10,13,15,19,22,24,26,50,53,55,58,61,64,66,69,72,77,78,80,72,－,小雙
賓果賓果,110000034,2021/01/01,140875,5635,52625,02,04,09,16,21,24,29,37,42,48,51,52,53,54,56,60,66,70,77,78,56,－,雙
賓果賓果,110000035,2021/01/01,154200,6168,66745,04,11,20,22,23,24,25,32,40,45,47,49,51,52,55,59,74,75,77,80,51,－,小單
